mono_mass	mz	charge	rt	intensity	detection
1051.50869	526.761962890625	2	61.3631	9278024.046344787	MSMS
1125.68699	563.8517456054688	2	101.3347	9277833.199814245	MSMS
1621.88279	406.4779968261719	4	36.8761	9275694.697999522	MSMS
978.55385	490.2846984863281	2	96.4421	9267812.248419488	MSMS
1122.61858	562.317138671875	2	29.7339	9265841.06630939	MSMS
1242.68197	622.3489379882812	2	74.6292	9265070.61892979	MSMS
1105.54376	553.7800903320312	2	47.1027	9262279.689024536	MSMS
1255.60444	628.8103637695312	2	41.9997	9261011.166222645	MSMS
924.51814	463.2667236328125	2	71.9453	9260800.933330778	MSMS
1240.66632	414.562744140625	3	34.5245	9259688.870875489	MSMS
2175.09603	726.3746948242188	3	115.1369	9258777.818881897	MSMS
1134.54581	568.2811279296875	2	66.8211	9258206.434768764	MSMS
1192.59891	597.307373046875	2	37.5583	9258056.350951608	MSMS
1445.70382	723.8596801757812	2	76.9267	9256173.081642749	MSMS
1076.54033	539.2778930664062	2	54.4075	9253478.698238477	MSMS
1332.68264	445.2352294921875	3	46.5077	9252686.671228196	MSMS
1109.57571	555.795654296875	2	82.7399	9250847.577427667	MSMS
1457.74742	729.8823852539062	2	65.9672	9247433.908809738	MSMS
1617.76749	809.89208984375	2	81.1900	9242821.752225041	MSMS
1110.57096	556.2927856445312	2	93.7011	9239439.474106083	MSMS
1718.89515	573.97265625	3	47.3973	9237482.970852353	MSMS
1100.61897	551.3171997070312	2	50.2671	9234416.673304813	MSMS
1211.60338	606.8098754882812	2	67.5770	9233102.89426208	MSMS
1725.76078	863.8893432617188	2	60.5846	9228497.157002326	MSMS
1006.54475	504.2798767089844	2	51.3741	9228221.575382544	MSMS
867.55419	434.7850036621094	2	82.3908	9228180.74847591	MSMS
1890.08664	946.5538940429688	2	143.5041	9227072.452024585	MSMS
1261.72166	631.866943359375	2	144.2117	9220189.234565103	MSMS
941.52943	471.7723388671875	2	46.2990	9219881.139064487	MSMS
1478.71539	740.3666381835938	2	68.0523	9219642.98210912	MSMS
1532.82725	511.95001220703125	3	66.4520	9216263.892254882	MSMS
1366.73573	456.5860290527344	3	39.5811	9215465.028663537	MSMS
1158.57683	580.2982788085938	2	43.8504	9212407.760966415	MSMS
992.54435	497.27947998046875	2	76.9441	9208692.448269438	MSMS
1050.56444	526.2899169921875	2	37.5992	9204271.908534277	MSMS
1140.51212	571.2631225585938	2	56.5185	9202241.861214457	MSMS
2516.23631	630.3182373046875	4	64.8264	9196120.713915525	MSMS
1502.77291	501.93212890625	3	34.7282	9195992.64838292	MSMS
1678.82699	840.4229125976562	2	106.0692	9187686.491260057	MSMS
1290.57683	646.2972412109375	2	79.0083	9187553.033494502	MSMS
1198.69214	400.5715026855469	3	38.8109	9186877.806101551	MSMS
1432.73104	717.3737182617188	2	94.1634	9185118.15612109	MSMS
825.53239	826.54052734375	1	135.7005	9183362.754945029	MSMS
1684.85328	562.6253051757812	3	100.6664	9177145.29637421	MSMS
1059.49852	530.7566528320312	2	45.2731	9176867.681968195	MSMS
2078.09089	520.781005859375	4	58.0849	9173547.093561934	MSMS
947.54402	474.7794494628906	2	80.1063	9173199.615502795	MSMS
1338.64156	670.3289794921875	2	33.7719	9169622.984520603	MSMS
1117.48624	559.7505493164062	2	67.3899	9167784.722334038	MSMS
950.54368	476.27935791015625	2	55.3356	9166503.168302516	MSMS
2089.15718	523.54736328125	4	79.1259	9163665.634098178	MSMS
1910.98840	638.0042114257812	3	110.1566	9163614.942828882	MSMS
3045.40193	1016.4777221679688	3	142.3809	9162733.261074351	MSMS
933.56475	467.7900085449219	2	42.8807	9161990.318674682	MSMS
1575.86206	526.2949829101562	3	48.8316	9161751.626775568	MSMS
1362.62630	682.3211059570312	2	83.1074	9159663.37757627	MSMS
989.52943	495.7723083496094	2	55.6044	9156743.483432919	MSMS
3096.61317	1033.5494384765625	3	143.2527	9156118.412365517	MSMS
1462.77013	488.5977783203125	3	37.2136	9154350.958231347	MSMS
2350.26316	1176.642333984375	2	143.2838	9146630.167178195	MSMS
1338.71433	670.3651733398438	2	67.8295	9146611.734489655	MSMS
2049.98548	684.6710815429688	3	51.5866	9144682.984117428	MSMS
886.52764	444.2712097167969	2	59.0543	9143658.8450161	MSMS
1668.76650	557.2634887695312	3	23.7685	9139698.05337452	MSMS
1503.70528	752.862060546875	2	57.4890	9139510.602655556	MSMS
1470.74669	736.38232421875	2	83.6921	9138327.338878345	MSMS
1729.86351	865.9410400390625	2	73.7438	9136031.467312656	MSMS
1063.60259	532.808837890625	2	39.9154	9135597.36046342	MSMS
1099.63898	550.8275146484375	2	111.7264	9134168.45082784	MSMS
1858.89237	930.9567260742188	2	143.5352	9132993.136624116	MSMS
1416.66336	709.3356323242188	2	54.9366	9131521.185414799	MSMS
988.53418	495.2745666503906	2	68.6188	9130609.063533718	MSMS
1208.56733	605.2918090820312	2	42.5792	9127022.041045716	MSMS
1443.61290	482.21258544921875	3	78.8485	9126117.012518696	MSMS
919.47633	460.7455749511719	2	53.1908	9123943.685866158	MSMS
1835.99928	613.008056640625	3	33.7188	9123424.533660308	MSMS
1092.58152	547.298828125	2	85.7909	9122609.300790358	MSMS
1084.57644	543.2958984375	2	73.3132	9116051.896168334	MSMS
1427.78716	714.9017944335938	2	73.3132	9115363.519858124	MSMS
1475.78716	492.93682861328125	3	48.4880	9114247.552313494	MSMS
1403.76940	702.8931884765625	2	89.1554	9111574.866373679	MSMS
818.45380	410.2341613769531	2	70.9592	9111035.32211226	MSMS
1173.65061	587.8328857421875	2	71.0876	9108913.285866015	MSMS
3125.63971	1043.22412109375	3	143.1110	9106538.456603533	MSMS
1948.91801	650.9820556640625	3	56.5959	9105677.710719742	MSMS
1668.76650	557.2636108398438	3	23.8008	9105092.273715125	MSMS
1160.58596	581.3010864257812	2	34.6233	9102857.487294998	MSMS
2122.08677	708.7054443359375	3	142.8786	9097585.57389046	MSMS
1777.94031	593.9889526367188	3	120.4781	9096228.89235936	MSMS
1293.69287	647.8547973632812	2	51.4866	9093644.9856835	MSMS
1020.57565	511.2958679199219	2	103.2475	9089125.652537473	MSMS
1292.66123	647.3388671875	2	88.3343	9082822.388989922	MSMS
1429.70239	477.5749816894531	3	42.8449	9081513.788202642	MSMS
1317.72139	659.8689575195312	2	117.8572	9076269.798861604	MSMS
871.50148	436.75836181640625	2	59.2332	9074115.519965427	MSMS
1347.68817	674.8524169921875	2	41.1247	9067414.853649406	MSMS
2990.49266	998.1737060546875	3	142.6933	9066177.892528482	MSMS
1681.76828	841.8928833007812	2	47.5667	9057202.863144359	MSMS
1173.60636	587.8110961914062	2	33.2313	9055304.411985861	MSMS
3256.69143	1086.9066162109375	3	102.6758	9054116.366121	MSMS
824.47963	413.2471923828125	2	75.9571	9053990.632943125	MSMS
805.46979	403.74224853515625	2	54.9477	9050821.797378505	MSMS
1292.62485	647.3207397460938	2	42.9548	9048388.680645544	MSMS
1746.89025	874.4531860351562	2	134.4303	9042688.035377877	MSMS
1186.66699	594.3414916992188	2	73.2613	9040609.67848696	MSMS
1148.61897	575.3173217773438	2	36.8761	9040096.902810553	MSMS
1018.60628	510.3111877441406	2	83.8979	9038880.890086692	MSMS
1201.68191	601.848876953125	2	58.0527	9036318.35976289	MSMS
1243.67722	622.8468017578125	2	53.7940	9032804.29290286	MSMS
1290.71969	646.3680419921875	2	65.9511	9029057.718093414	MSMS
1390.71798	464.5798034667969	3	47.1027	9027058.110403938	MSMS
1183.67471	592.844970703125	2	104.5473	9021684.224691447	MSMS
1836.93701	613.319091796875	3	57.9574	9020976.00196829	MSMS
1167.56593	584.7916870117188	2	66.4310	9019594.991195658	MSMS
1552.82831	777.4225463867188	2	97.6139	9018077.334392749	MSMS
1055.52876	528.7723388671875	2	69.9991	9016857.662653672	MSMS
1872.92915	937.9754638671875	2	134.9642	9016584.456184119	MSMS
2182.09195	728.705810546875	3	82.5616	9011979.788811855	MSMS
1367.66811	684.84228515625	2	55.2515	9006390.183015915	MSMS
1398.71031	700.3640747070312	2	53.1908	8998912.43977688	MSMS
1781.78566	891.902099609375	2	49.7367	8998685.48454354	MSMS
1698.77707	850.3978881835938	2	83.2659	8993299.3178539	MSMS
2044.09933	682.7095336914062	3	84.4840	8986196.411951648	MSMS
1677.94137	560.3204956054688	3	55.7504	8979109.721034726	MSMS
1335.60551	668.8110961914062	2	44.6814	8979098.679795824	MSMS
999.57129	500.7937316894531	2	99.9885	8976616.968773048	MSMS
1204.72919	603.3722534179688	2	98.2879	8972900.179631336	MSMS
2305.14779	1154.0850830078125	2	138.0352	8968234.325393496	MSMS
949.52328	475.7694396972656	2	57.6216	8961930.00265733	MSMS
1252.61217	627.3140869140625	2	72.6019	8959462.478342677	MSMS
1527.73177	764.874267578125	2	123.0343	8959337.52618267	MSMS
1231.68595	411.5693054199219	3	49.1555	8954962.916717473	MSMS
1586.77226	794.3946533203125	2	94.6434	8949714.925997222	MSMS
1691.87302	846.94580078125	2	140.6105	8948126.239363825	MSMS
1763.96423	441.9984436035156	4	23.7039	8947061.754805231	MSMS
1390.73440	696.37548828125	2	93.1670	8944361.722541163	MSMS
930.52084	466.2680969238281	2	56.1761	8940531.118768217	MSMS
1480.70542	494.57623291015625	3	50.9290	8939984.277874116	MSMS
1263.60953	632.8129272460938	2	70.9988	8935492.46223434	MSMS
2474.26528	826.0980834960938	3	98.3287	8933438.877389733	MSMS
1526.75765	764.3873901367188	2	49.0924	8932491.17105072	MSMS
2246.09140	750.0391235351562	3	92.4159	8930769.71396402	MSMS
1249.51325	625.764892578125	2	41.8835	8929342.36377992	MSMS
1245.69689	623.8570556640625	2	90.1262	8929125.839949608	MSMS
2576.32749	645.341552734375	4	101.3347	8928074.226137526	MSMS
2085.12185	696.3826293945312	3	91.6355	8927596.735350551	MSMS
1713.95127	572.3251953125	3	50.9903	8925488.67183493	MSMS
1062.59745	532.3065185546875	2	39.1137	8924258.25842545	MSMS
1378.64050	690.3305053710938	2	90.7665	8920247.531507328	MSMS
2265.07695	1134.049072265625	2	99.0465	8920216.715634894	MSMS
1706.01645	569.679931640625	3	95.6084	8919692.36377584	MSMS
2447.13889	1225.080078125	2	133.9005	8916479.577233111	MSMS
870.42357	436.2193298339844	2	54.8501	8915491.707317708	MSMS
1233.66387	412.2286071777344	3	71.1950	8914827.24299291	MSMS
1835.79220	918.905029296875	2	41.1779	8914295.080955176	MSMS
1226.66190	614.3391723632812	2	39.0271	8910238.709524002	MSMS
1087.60259	544.80908203125	2	53.7323	8907197.811105486	MSMS
1129.62439	565.8193969726562	2	62.5941	8905347.05553131	MSMS
1708.82027	570.6145629882812	3	52.5185	8904125.757563246	MSMS
3149.54900	788.646240234375	4	63.0306	8902667.847848158	MSMS
1008.56442	505.28961181640625	2	114.4430	8902011.189131685	MSMS
1525.85043	509.62591552734375	3	85.3639	8901108.24688527	MSMS
1404.65615	703.3372802734375	2	109.2419	8899874.484727945	MSMS
1892.82106	631.9482421875	3	37.6853	8898815.691970801	MSMS
1058.56079	530.287109375	2	59.0348	8892474.768383589	MSMS
1843.92507	615.6494750976562	3	35.6678	8890187.306133574	MSMS
962.55492	482.28509521484375	2	37.3348	8888322.171271527	MSMS
1257.66387	629.8400268554688	2	104.7770	8887178.472243145	MSMS
1371.69353	458.2388610839844	3	47.6097	8880850.055640694	MSMS
2336.11407	780.04833984375	3	80.0951	8876513.41648253	MSMS
1294.67036	432.5641174316406	3	58.4551	8874835.14816956	MSMS
1677.90498	560.3094482421875	3	49.9536	8874137.153570812	MSMS
2234.15428	559.7964477539062	4	45.4351	8873190.95577316	MSMS
1169.64044	585.8284912109375	2	52.1857	8871441.400856704	MSMS
1164.57750	583.296875	2	39.6790	8866366.475136902	MSMS
1896.93165	633.318115234375	3	59.8231	8864658.72920605	MSMS
1893.89310	948.4572143554688	2	119.9779	8863044.474479152	MSMS
1541.80494	771.90966796875	2	94.0097	8861759.64659191	MSMS
882.52149	442.26861572265625	2	90.8706	8860996.902402239	MSMS
1251.61692	418.21319580078125	3	36.8156	8860714.815866515	MSMS
1087.60259	544.80859375	2	78.9700	8858662.129727399	MSMS
2959.59785	741.1594848632812	4	142.7905	8857670.664990028	MSMS
3470.71065	868.937255859375	4	105.5613	8857452.696811605	MSMS
2100.15406	1051.5889892578125	2	143.2838	8855146.939485503	MSMS
1225.56489	613.791015625	2	66.5560	8853616.155163089	MSMS
1364.67584	683.346435546875	2	65.8135	8853229.16615893	MSMS
965.51820	483.7667541503906	2	56.5049	8850417.79070373	MSMS
1185.63937	593.8279418945312	2	90.0159	8848207.296159778	MSMS
1094.62366	548.3197021484375	2	33.1981	8847668.393830853	MSMS
1780.93595	594.6535034179688	3	95.5726	8846916.750912331	MSMS
1907.95887	636.9944458007812	3	64.5083	8845001.849045234	MSMS
984.59678	493.3061218261719	2	59.0543	8844644.506623434	MSMS
1387.80750	694.9112548828125	2	88.6958	8843779.606042823	MSMS
1542.82534	515.283203125	3	80.1063	8842246.161233911	MSMS
1784.91561	595.9798583984375	3	107.3583	8839140.534622226	MSMS
1000.53755	1001.5464477539062	1	93.4990	8835171.893965267	MSMS
1414.63984	708.3283081054688	2	50.7559	8834394.770487726	MSMS
1268.60372	635.3104248046875	2	78.7557	8829333.90308955	MSMS
1816.96045	909.490234375	2	142.8327	8828024.489187775	MSMS
1392.80890	465.27691650390625	3	38.3965	8827500.030339971	MSMS
1136.58259	569.2992553710938	2	34.5430	8825617.370720832	MSMS
1414.85479	708.435791015625	2	121.3710	8822765.84238812	MSMS
1477.74127	739.8792114257812	2	93.1979	8821470.171402216	MSMS
949.51205	475.76409912109375	2	104.0658	8821323.548460037	MSMS
908.49673	455.2555847167969	2	96.5449	8820029.059488753	MSMS
1309.72819	655.8720703125	2	103.2103	8819585.387845352	MSMS
1304.70099	653.358642578125	2	82.8810	8819496.672774646	MSMS
1699.79543	567.6060180664062	3	71.4253	8815879.682738038	MSMS
1380.73613	691.3763427734375	2	62.5941	8814133.583558176	MSMS
1639.84171	820.9293823242188	2	86.7745	8812704.802309096	MSMS
1928.81366	643.94580078125	3	36.3320	8810197.724253925	MSMS
1200.67542	601.345947265625	2	115.6528	8809323.71176525	MSMS
1151.62266	576.8192749023438	2	93.4990	8807732.232725503	MSMS
1607.74675	804.8820190429688	2	84.4629	8804255.39795014	MSMS
1349.80309	450.9420471191406	3	42.7955	8802140.786723077	MSMS
871.52797	436.77130126953125	2	86.7745	8801779.560609687	MSMS
1337.58879	669.8024291992188	2	35.7680	8801772.788221873	MSMS
1431.73579	716.8768310546875	2	70.6466	8798353.181728372	MSMS
920.47158	461.2432861328125	2	45.6045	8797838.753075792	MSMS
1111.63898	556.8270874023438	2	73.2613	8796183.22522143	MSMS
1828.97234	610.9996948242188	3	124.0789	8795236.011030665	MSMS
1401.62347	701.8203125	2	84.4840	8793424.552424012	MSMS
1035.50657	518.7612915039062	2	112.0619	8790165.878406819	MSMS
1537.77766	769.8982543945312	2	132.7141	8789930.128698306	MSMS
1316.67246	659.3438110351562	2	73.8155	8788696.494927479	MSMS
1890.08664	946.5536499023438	2	143.5352	8788681.923059858	MSMS
1267.64485	634.8311157226562	2	99.7071	8786392.855978608	MSMS
948.52803	475.27142333984375	2	58.0527	8777730.394224811	MSMS
1345.63701	449.55291748046875	3	40.6951	8777685.373328405	MSMS
1423.69835	712.85791015625	2	104.6412	8773381.686735757	MSMS
1391.81365	464.9450378417969	3	45.7550	8773273.4248206	MSMS
1183.69247	592.8541259765625	2	50.0979	8771579.236581773	MSMS
1055.63792	528.8262939453125	2	87.7135	8770519.406033764	MSMS
1466.80277	734.4096069335938	2	64.0116	8770023.705761703	MSMS
1305.62412	436.2161560058594	3	65.5843	8766203.950647911	MSMS
1575.79668	788.9074096679688	2	121.4168	8765767.629131569	MSMS
1316.67246	659.3443603515625	2	74.0035	8765751.90178546	MSMS
1652.84099	827.4283447265625	2	122.9922	8764794.90882303	MSMS
1839.79918	921.40966796875	2	128.6762	8764174.737840334	MSMS
1808.86212	604.2984619140625	3	104.0857	8761761.435423696	MSMS
906.49232	454.253662109375	2	44.3439	8759058.600054402	MSMS
1215.62881	608.8230590820312	2	81.6877	8758013.020407766	MSMS
1220.71287	611.3640747070312	2	65.7148	8754691.276523015	MSMS
1445.75144	482.92486572265625	3	63.1293	8754501.671061963	MSMS
829.52730	415.7710266113281	2	76.2754	8751672.268002551	MSMS
1065.57063	533.7930908203125	2	41.8958	8751520.386774411	MSMS
1255.67722	628.8463745117188	2	90.1770	8748093.237574102	MSMS
1347.65715	674.8369750976562	2	67.0599	8747604.726945978	MSMS
2618.33403	874.1212768554688	3	95.8510	8742287.985255592	MSMS
1515.71466	758.8662719726562	2	99.9885	8740959.249185741	MSMS
1195.56556	598.79052734375	2	51.0989	8739207.222829182	MSMS
1292.66257	431.895263671875	3	43.3756	8738573.464275358	MSMS
1560.75323	781.380126953125	2	72.3616	8738396.23741257	MSMS
1766.92030	884.468994140625	2	122.9922	8736999.488594953	MSMS
1200.65027	601.3341064453125	2	65.1054	8731101.027678277	MSMS
1072.61282	537.3150634765625	2	61.6635	8731043.510526791	MSMS
1592.87737	531.966796875	3	73.6089	8728082.703885807	MSMS
1477.85043	739.934326171875	2	115.6528	8725927.051774614	MSMS
955.57023	478.7926330566406	2	48.8057	8724839.8107091	MSMS
2021.02902	675.0186767578125	3	45.3968	8721950.921905221	MSMS
3271.65471	1091.8946533203125	3	134.6743	8721620.027102185	MSMS
1163.55710	582.7854614257812	2	57.7307	8719592.205148345	MSMS
2541.18709	848.4052734375	3	59.0655	8716968.284680342	MSMS
931.48756	466.7513732910156	2	53.3912	8710817.148435054	MSMS
1470.88100	736.44873046875	2	131.0513	8706628.15375057	MSMS
1446.76782	724.3920288085938	2	90.6230	8704971.55065928	MSMS
1255.69247	628.8543090820312	2	83.7752	8704667.9165895	MSMS
917.53345	459.7744140625	2	54.7053	8698460.814529588	MSMS
1607.93589	804.9718627929688	2	114.1369	8695435.194104433	MSMS
890.49740	446.2559814453125	2	54.8748	8694001.75884477	MSMS
1207.62372	403.5484313964844	3	70.7696	8693537.44907168	MSMS
1074.53795	538.27685546875	2	93.5846	8692192.215336727	MSMS
3010.38747	1004.8068237304688	3	112.6861	8691223.818088317	MSMS
1242.62043	622.3182983398438	2	48.3385	8690307.886693101	MSMS
1082.55829	542.28759765625	2	79.3674	8689144.319854023	MSMS
1969.97137	658.000244140625	3	52.3022	8686410.243770007	MSMS
1241.60405	414.8756103515625	3	46.5695	8683325.330180135	MSMS
1316.74524	439.9223327636719	3	66.1701	8681110.063937973	MSMS
1016.52910	509.2698059082031	2	34.9556	8680364.930096395	MSMS
1723.82646	575.6167602539062	3	37.1579	8677519.692702128	MSMS
1808.92818	453.23944091796875	4	23.7039	8671491.81819461	MSMS
2793.42972	932.4868774414062	3	103.8228	8666525.587254584	MSMS
1865.91594	933.9674682617188	2	112.2698	8666497.06984334	MSMS
1064.51384	533.2646484375	2	58.8605	8664109.530317472	MSMS
1443.83103	482.2845153808594	3	72.3381	8663105.269725716	MSMS
1298.73804	650.3771362304688	2	38.2866	8662586.192411989	MSMS
1102.60563	552.311279296875	2	69.3445	8661226.04766511	MSMS
1241.66896	621.843017578125	2	101.6111	8659898.132188937	MSMS
1476.78241	493.26837158203125	3	67.4951	8659271.39209705	MSMS
3286.68087	1096.9046630859375	3	119.0770	8654622.94492868	MSMS
1425.75038	713.8840942382812	2	96.3503	8654601.964434993	MSMS
1939.96012	971.4909057617188	2	130.3600	8650186.68472585	MSMS
1766.94143	884.4801635742188	2	91.4262	8647220.960422844	MSMS
1592.79808	797.407470703125	2	105.2490	8645849.471648876	MSMS
2739.25452	914.4295043945312	3	128.2333	8645752.926647559	MSMS
2657.23646	665.5684204101562	4	41.8600	8645667.836849628	MSMS
2493.19832	832.4102172851562	3	84.4840	8645319.1605165	MSMS
1469.80896	490.9442443847656	3	49.7230	8643775.398458825	MSMS
992.52910	497.2718811035156	2	50.1979	8643170.462673992	MSMS
1029.54547	515.7821655273438	2	56.4492	8642779.589978242	MSMS
920.47560	921.4827880859375	1	60.0270	8639953.137033898	MSMS
1654.92941	552.6509399414062	3	78.1723	8631804.256146533	MSMS
1499.79437	750.9057006835938	2	74.7913	8631420.113043098	MSMS
1030.56587	516.29052734375	2	48.5918	8628739.306657232	MSMS
965.62735	483.8213195800781	2	88.6177	8628512.64029351	MSMS
1345.73540	673.8756103515625	2	121.6667	8627747.585146863	MSMS
1152.56627	577.2916259765625	2	56.9138	8624643.58476416	MSMS
1227.71869	614.8667602539062	2	62.0792	8623530.024466384	MSMS
1529.73956	510.9207763671875	3	32.0166	8620914.470518557	MSMS
1369.70239	685.8590087890625	2	58.6085	8620568.212131158	MSMS
2012.08032	504.27801513671875	4	71.0876	8619944.061166998	MSMS
1779.87916	594.3014526367188	3	72.7058	8619467.511881016	MSMS
1285.64016	643.8284301757812	2	48.3249	8614754.614690222	MSMS
1782.84984	892.4337768554688	2	113.5365	8613215.421052132	MSMS
2507.20408	837.077880859375	3	78.0310	8610747.030128611	MSMS
988.57057	495.2932434082031	2	85.2760	8610574.286094408	MSMS
1260.65027	421.223876953125	3	57.7307	8610387.84750033	MSMS
1407.66705	704.8424072265625	2	79.6597	8609715.637190098	MSMS
2644.18504	882.7380981445312	3	78.0310	8608853.115293073	MSMS
1471.72418	491.58258056640625	3	54.5433	8607876.26521882	MSMS
1429.82144	715.919189453125	2	143.3461	8603594.184973232	MSMS
1095.60366	548.8099365234375	2	43.1260	8603520.410881331	MSMS
1172.69174	587.3540649414062	2	89.9787	8602509.880748881	MSMS
903.48142	452.7476501464844	2	40.4131	8601971.6845457	MSMS
1268.74524	635.3807983398438	2	112.8460	8599756.889054034	MSMS
1210.63462	606.3253173828125	2	100.5537	8599564.822851755	MSMS
1230.63906	616.328125	2	70.4818	8596388.412483701	MSMS
1287.66454	644.8409423828125	2	52.2700	8596188.56522712	MSMS
919.47633	460.7457275390625	2	46.1050	8591733.503194889	MSMS
1287.66705	644.8418579101562	2	36.8156	8589459.136367757	MSMS
2061.99287	688.6734008789062	3	107.1125	8587605.288818734	MSMS
1454.67498	728.3457641601562	2	35.6183	8587602.282434886	MSMS
1462.77799	488.6003723144531	3	37.9907	8586570.654121125	MSMS
1250.66190	417.8947448730469	3	35.9397	8584912.114533478	MSMS
1084.51892	543.2686767578125	2	45.3795	8584104.970012955	MSMS
1996.94903	666.9921875	3	61.5287	8583906.334701486	MSMS
1038.52334	520.26953125	2	63.1739	8576563.255294105	MSMS
1482.81946	495.2809753417969	3	58.0032	8575680.718708899	MSMS
908.47560	455.2450866699219	2	67.4951	8572032.980105817	MSMS
968.60589	485.310546875	2	109.5490	8569827.749408316	MSMS
961.55967	481.7876281738281	2	63.1209	8567361.508958653	MSMS
1270.64183	636.3292846679688	2	52.0569	8565894.436436292	MSMS
991.47231	496.7437744140625	2	49.1555	8561991.005421873	MSMS
1230.64558	616.3303833007812	2	51.0459	8559378.308073647	MSMS
932.58074	467.29779052734375	2	48.1026	8551126.265860049	MSMS
1095.52705	548.7699584960938	2	80.4367	8548914.551644355	MSMS
1401.77151	701.8937377929688	2	113.3148	8543550.692108892	MSMS
1401.75038	468.2578125	3	61.9156	8541917.637241267	MSMS
3493.63411	1166.2216796875	3	142.9904	8541551.457548795	MSMS
1351.70958	676.8632202148438	2	70.6466	8539989.250630787	MSMS
1415.76603	708.8908081054688	2	92.2192	8539821.430407103	MSMS
1543.69030	772.8538818359375	2	51.7709	8538654.448298866	MSMS
2596.26701	866.7658081054688	3	69.7059	8537941.271996627	MSMS
1004.51786	503.26617431640625	2	54.9577	8537695.497442327	MSMS
1569.82500	524.2827758789062	3	54.3134	8537505.52821953	MSMS
1106.59717	554.3068237304688	2	81.9601	8537457.019520713	MSMS
955.52395	478.76959228515625	2	37.7768	8534656.717401043	MSMS
1100.50261	551.2601318359375	2	74.4729	8526489.025117189	MSMS
1465.83651	733.9269409179688	2	52.5988	8524130.661423184	MSMS
2013.04723	672.3582153320312	3	127.7257	8520864.113034062	MSMS
2349.19781	588.5587158203125	4	69.4709	8520049.369639812	MSMS
1822.88095	608.6355590820312	3	48.4880	8515551.650893638	MSMS
1703.81485	568.946044921875	3	59.7117	8511875.60306756	MSMS
883.53787	442.7765197753906	2	65.8135	8510912.822013807	MSMS
1085.60807	543.8124389648438	2	112.0768	8510460.355895234	MSMS
960.53927	481.2774353027344	2	67.1552	8509019.987764632	MSMS
1798.88900	600.6381225585938	3	115.9914	8506936.78843429	MSMS
1475.75548	492.9263916015625	3	47.4592	8506888.814679218	MSMS
1706.81114	854.4138793945312	2	110.1566	8506412.072813489	MSMS
1367.65035	684.8336181640625	2	47.6813	8505652.169175105	MSMS
1048.53755	525.2760620117188	2	87.1337	8504617.626720807	MSMS
1784.81116	893.4141845703125	2	35.9496	8502203.755960926	MSMS
1357.70891	679.86328125	2	42.5940	8501350.563482817	MSMS
1311.68632	656.8511352539062	2	127.5894	8499278.277004875	MSMS
1629.83221	815.9238891601562	2	64.2475	8498590.500331888	MSMS
2494.03226	1248.5264892578125	2	78.5984	8494996.651461469	MSMS
1069.54039	535.7783813476562	2	53.8830	8494456.722040555	MSMS
1413.73983	707.8790893554688	2	71.2990	8491597.875677407	MSMS
1330.68811	666.3523559570312	2	55.4410	8490576.8820453	MSMS
1048.54408	525.280029296875	2	112.2698	8490452.02617517	MSMS
1013.49304	507.7542419433594	2	40.4551	8489621.17294786	MSMS
1081.59203	541.8035278320312	2	57.2108	8488163.92199266	MSMS
1296.63904	649.3279418945312	2	143.8771	8487765.474493477	MSMS
1279.71360	427.57879638671875	3	40.1815	8486615.045872781	MSMS
1540.87122	771.444091796875	2	81.4626	8485297.629212579	MSMS
2126.00152	1064.511474609375	2	83.5088	8483761.22798084	MSMS
1587.81577	530.2808837890625	3	83.8248	8481546.004534177	MSMS
1362.75072	455.25775146484375	3	53.5545	8478416.712011201	MSMS
1664.89984	555.97412109375	3	90.0469	8477969.07108521	MSMS
2569.35404	857.7945556640625	3	121.3710	8475577.872544125	MSMS
1538.65723	513.8932495117188	3	36.9305	8475459.393203435	MSMS
1722.98146	575.3348999023438	3	44.3945	8472554.841246698	MSMS
1057.50803	529.7616577148438	2	65.7148	8467935.15265407	MSMS
1036.57057	519.2928466796875	2	78.4163	8467229.21949014	MSMS
844.46543	423.2401123046875	2	23.7039	8466675.295940852	MSMS
2491.21254	831.745849609375	3	71.8859	8466475.65493514	MSMS
1227.62816	614.8218994140625	2	58.0849	8464758.22874002	MSMS
1128.67542	565.3451538085938	2	91.5437	8464488.424512686	MSMS
1624.74029	813.3783569335938	2	126.7493	8464361.89961807	MSMS
859.49496	430.7547912597656	2	73.2613	8462325.08081166	MSMS
973.49813	487.75653076171875	2	53.0669	8459953.043054303	MSMS
1105.61316	553.814453125	2	86.0283	8458836.273094054	MSMS
823.45922	412.7367858886719	2	93.9614	8457235.421839891	MSMS
956.56548	479.2905578613281	2	75.5979	8455973.639329191	MSMS
1184.63021	593.3215942382812	2	62.9726	8455317.455933567	MSMS
2196.13275	733.3869018554688	3	108.6675	8452763.976857936	MSMS
804.44939	403.23211669921875	2	59.9893	8448413.536151147	MSMS
2213.18445	739.0706787109375	3	113.4524	8447597.746939702	MSMS
1185.63535	593.8257446289062	2	55.6353	8443688.014287965	MSMS
1001.58694	501.8016052246094	2	50.9290	8438093.059054572	MSMS
1172.60372	587.3096923828125	2	34.9556	8436773.566812638	MSMS
1190.69107	596.35400390625	2	117.7965	8434070.581659095	MSMS
1488.86641	745.4424438476562	2	86.2447	8432397.256226331	MSMS
1600.78453	801.4019775390625	2	69.2263	8428991.419184832	MSMS
1334.74188	445.92138671875	3	42.9821	8428599.925954338	MSMS
